Time,Position X,Position Y,Zone
34.10073333333333,288,396,2
34.134100000000004,288,396,2
34.16746666666667,288,396,2
34.200833333333335,288,395,2
34.2342,288,394,2
34.26756666666667,288,394,2
34.30093333333333,289,394,2
34.3343,289,393,2
34.367666666666665,289,392,2
34.40103333333333,289,392,2
34.434400000000004,290,391,2
34.46776666666667,289,390,2
34.501133333333335,289,389,2
34.5345,289,388,2
34.56786666666667,289,388,2
34.60123333333333,289,388,2
34.6346,288,387,2
34.667966666666665,288,387,2
34.70133333333333,288,387,2
34.734700000000004,288,385,2
34.76806666666667,288,385,2
34.801433333333335,288,386,2
34.8348,288,388,2
34.86816666666667,288,388,2
34.90153333333333,288,388,2
34.9349,288,388,2
34.968266666666665,288,387,2
35.00163333333333,288,387,2
35.035000000000004,287,381,2
35.06836666666667,287,381,2
35.101733333333335,287,380,2
35.1351,287,380,2
35.16846666666667,287,379,2
35.20183333333333,287,379,2
35.2352,287,378,2
35.268566666666665,287,378,2
35.30193333333333,287,378,2
35.335300000000004,287,377,2
35.36866666666667,287,376,2
35.402033333333335,288,368,2
35.4354,288,369,2
35.46876666666667,289,371,2
35.50213333333333,289,371,2
35.5355,289,371,2
35.568866666666665,286,372,2
35.60223333333333,286,373,2
35.635600000000004,289,374,2
35.66896666666667,286,375,2
35.702333333333335,286,375,2
35.7357,286,376,2
35.76906666666667,285,377,2
35.80243333333333,285,377,2
35.8358,285,375,2
35.869166666666665,283,376,2
35.90253333333333,282,375,2
35.935900000000004,279,375,2
35.96926666666667,281,375,2
36.002633333333335,278,375,2
36.036,278,374,2
36.06936666666667,274,374,2
36.10273333333333,273,374,2
36.1361,280,373,2
36.169466666666665,279,373,2
36.20283333333333,279,373,2
36.236200000000004,278,372,2
36.26956666666667,275,371,2
36.302933333333335,276,371,2
36.3363,277,370,2
36.36966666666667,276,369,2
36.40303333333333,280,369,2
36.4364,280,369,2
36.469766666666665,283,369,2
36.50313333333333,284,369,2
36.536500000000004,285,370,2
36.56986666666667,285,370,2
36.603233333333336,285,370,2
36.6366,284,370,2
36.66996666666667,284,370,2
36.70333333333333,284,370,2
36.7367,284,369,2
36.770066666666665,283,369,2
36.80343333333333,284,368,2
36.836800000000004,284,367,2
36.87016666666667,284,366,2
36.903533333333336,284,366,2
36.9369,284,366,2
36.97026666666667,284,366,2
37.00363333333333,282,366,2
37.037,282,366,2
37.070366666666665,282,364,2
37.10373333333333,282,363,2
37.137100000000004,282,362,2
37.17046666666667,282,362,2
37.203833333333336,282,361,2
37.2372,282,361,2
37.27056666666667,282,361,2
37.30393333333333,283,361,2
37.3373,283,360,2
37.370666666666665,283,361,2
37.40403333333333,284,360,2
37.437400000000004,285,360,2
37.47076666666667,285,361,2
37.504133333333336,285,362,2
37.5375,285,362,2
37.57086666666667,285,360,2
37.60423333333333,285,359,2
37.6376,286,356,2
37.670966666666665,286,355,2
37.70433333333333,286,354,2
